indicatorId,geoUnit,year,type,subtype,value
PRYA.12MO.AG55T64.M,CRI,2010,Source,Data sources,"UIS based on UIS based on CRI - HS - National Household Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CRI,2011,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2012,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2013,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2014,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2015,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2016,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2017,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2018,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2019,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2020,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2021,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2022,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CRI,2023,Source,Data sources,"UIS based on UIS based on CRI - LFS - Continuous Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2000,Source,Data sources,"UIS based on CYP - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old | Age coverage - maximum age: None. Reference period: last four weeks | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CYP,2001,Source,Data sources,"UIS based on CYP - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old | Age coverage - maximum age: None. Reference period: last four weeks | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CYP,2002,Source,Data sources,"UIS based on CYP - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old | Age coverage - maximum age: None. Reference period: last four weeks | Low reliability"
PRYA.12MO.AG55T64.M,CYP,2003,Source,Data sources,"UIS based on CYP - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old | Age coverage - maximum age: None. Reference period: last four weeks | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CYP,2004,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2005,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2006,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2007,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2008,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2009,Source,Data sources,"UIS based on CYP - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CYP,2010,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2011,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2012,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2013,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2014,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2015,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2016,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2017,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2018,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2019,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2020,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CYP,2022,Source,Data sources,"UIS based on UIS based on CYP - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG55T64.M,CZE,2003,Source,Data sources,"UIS based on CZE - LFS - Labour Force Sample Surve - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2004,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2005,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2006,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2007,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2008,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2009,Source,Data sources,"UIS based on CZE - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,CZE,2011,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2013,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2017,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2018,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2019,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,CZE,2021,Source,Data sources,"UIS based on UIS based on CZE - LFS - Labour Force Sample Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Unreliable | Low reliability"
PRYA.12MO.AG55T64.M,DEU,2004,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,DEU,2005,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,DEU,2006,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,DEU,2007,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,DEU,2008,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG55T64.M,DEU,2009,Source,Data sources,"UIS based on DEU - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
